cex;nama_token;ticker;sc;decimals
MEXC;Codatta;XNY;0xE3225e11Cab122F1a126A28997788E5230838ab9;18
KUCOIN;XNY;XNY;0xe3225e11cab122f1a126a28997788e5230838ab9;18
GATE;Codatta;XNY;0xe3225e11cab122f1a126a28997788e5230838ab9;18
GATE;Xeleb Protocol;XCX;0xe32f9e8f7f7222fcd83ee0fc68baf12118448eaf;18
MEXC;Xeleb Protocol;XCX;0xE32f9e8F7f7222fcd83EE0fC68bAf12118448Eaf;18
BITGET;XCX;XCX;0xe32f9e8f7f7222fcd83ee0fc68baf12118448eaf;18
MEXC;OHO PLUS;OHO;0xe340a07E5C02BAe32f3265dDFe1BEa52FF217cAE;18
MEXC;Love Earn Enjoy;LEE;0xE37DbF20A4fFf3B88233e456355dc49B76B6fe19;18
GATE;Kyberdyne;KBD;0xe3e3f8218562a7c9b594bef2946ec72f1b043ae8;18
GATE;E Money;EMYC;0xe3f53c0d48360de764ddc2a1a82c3e6db5d4624d;18
MEXC;E Money Network;EMYC;0xe3f53c0d48360de764dDc2a1A82c3e6DB5d4624d;18
MEXC;FNT Crypto;FNTIO;0xE401D87C52865D9294859Db794c726ECe7Eadcb9;18
BINANCE;Orion Protocol;ORN;0xe4ca1f75eca6214393fce1c1b316c237664eaa8e;8
BINANCE;Galxe;GAL;0xe4cc45bb5dbda06db6183e8bf016569f40497aa5;18
GATE;CateCoin;CATE;0xe4fae3faa8300810c835970b9187c268f55d998f;9
KUCOIN;AIPAD;AIPAD;0xe55d97a97ae6a17706ee281486e98a84095d8aaf;18
MEXC;AIPAD;AIPAD;0xE55d97A97ae6A17706ee281486E98A84095d8AAf;18
MEXC;SOLARX;SXCH;0xE58C3A44B74362048e202cb7C8036D4b0B28Af50;18
MEXC;Etarn;ETAN;0xe5E1A0a43f307F390887E2a17399172F3F9a3caB;18
GATE;Deri Protocol;DERI;0xe60eaf5a997dfae83739e035b005a33afdcc6df5;18
GATE;Vemate;VMT;0xE615C5e7219f9801C3b75bc76E45a4dab3c38e51;18
BINANCE;Loom Network;LOOM;0xe6ce27025f13f5213bbc560dc275e292965a392f;18
MEXC;TAKE;TAKE;0xE747E54783Ba3F77a8E5251a3cBA19EBe9C0E197;18
GATE;Real Realm;REAL;0xE91cd52Bd65fe23A3EAE40E3eB87180E8306399F;18
GATE;Stella Fantasy;SFTY;0xE9d6d6D7CDE5C7d45927F8c37460d932E612C902;18
BINANCE;BUSD;BUSD;0xe9e7cea3dedca5984780bafc599bd69add087d56;18
MEXC;LocaGo;LCG;0xEA76BD66ad2c5545973eAeFD2d74a40dfe336c6E;18
BINANCE;JUST;JST;0xea998d307aca04d4f0a3b3036aba84ae2e409c0a;18
MEXC;Decubate;DCB;0xEAc9873291dDAcA754EA5642114151f3035c67A2;18
GATE;Decubate;DCB;0xeac9873291ddaca754ea5642114151f3035c67a2;18
MEXC;Crepe;CREPE1;0xeb2B7d5691878627eff20492cA7c9a71228d931D;9
GATE;Wam;WAM;0xebbaeff6217d22e7744394061d874015709b8141;18
GATE;Babylons;BABI;0xec15a508a187e8DDfe572A5423Faa82Bbdd65120;18
BINANCE;DREP;DREP;0xec583f25a049cc145da9a256cdbe9b6201a705ff;18
MEXC;TPT-BSC;TPT;0xeca41281c24451168a37211f0bc2b8645af45092;4
GATE;Token Pocket;TPT;0xeca41281c24451168a37211f0bc2b8645af45092;4
KUCOIN;NUM;NUM;0xeceb87cf00dcbf2d4e2880223743ff087a995ad9;18
MEXC;Numbers Protocol;NUM;0xeceb87cf00dcbf2d4e2880223743ff087a995ad9;18
GATE;Numbers Protocol;NUM;0xeceb87cf00dcbf2d4e2880223743ff087a995ad9;18
MEXC;Chirpley;CHRP;0xeD00Fc7D48B57B81FE65D1cE71c0985e4CF442CB;18
BITGET;VT;VT;0xed66ec1acb7dbd0c01cccff33e3ff1f423057c21;18
GATE;Crepe Project;CRE;0xeec027f0d9a1de829f430b5dfafe9f7ca5be9c88;18
GATE;SAY Coin;SAY;0xef43bf8c6430a615bba48987ae2522e3a3be0a18;18
GATE;StoryFire;BLAZE;0xEf7A4Dd703D074974b7240C74b5ce938aA8983d3;18
MEXC;Edu3Labs;NFE;0xf03Ca04Dd56D695a410f46F14feF4028B22FB79A;18
GATE;Edu3Labs;NFE;0xf03ca04dd56d695a410f46f14fef4028b22fb79a;18
BINANCE;OG Fan Token;OG;0xf05e45ad22150677a017fbd94b84fbb63dc9b44c;2
GATE;AutoLayer;LAY3R;0xf06ce11836851d71e74e4ffefa7b73fcc8a27786;18
KUCOIN;LAY3R;LAY3R;0xf06ce11836851d71e74e4ffefa7b73fcc8a27786;18
BINANCE;Reef;REEF;0xf21768ccbc73ea5b6fd3c687208a7c2def2d966e;18
BINANCE;Nexpace;NXPC;0xf2b51cc1850fed939658317a22d73d3482767591;18
MEXC;NEXPACE;NXPC;0xf2b51CC1850fEd939658317a22d73d3482767591;18
KUCOIN;NXPC;NXPC;0xf2b51cc1850fed939658317a22d73d3482767591;18
GATE;Devomon;EVO;0xF2B688b2201979d44FdF18d1d8C641305Cf560Ba;18
INDODAX;SHELL;SHELL;0xf2c88757f8d03634671208935974b60a2a28bdb3;18
GATE;MyShell;SHELL;0xf2c88757f8d03634671208935974b60a2a28bdb3;18
KUCOIN;SHELL;SHELL;0xf2c88757f8d03634671208935974b60a2a28bdb3;18
BINANCE;MyShell;SHELL;0xf2c88757f8d03634671208935974b60a2a28bdb3;18
BITGET;SHELL;SHELL;0xf2c88757f8d03634671208935974b60a2a28bdb3;18
MEXC;SHELL;SHELL;0xf2c88757f8d03634671208935974B60a2a28Bdb3;18
BINANCE;Ankr;ANKR;0xf307910a4c7bbc79691fd374889b36d8531b08e3;18
BITGET;ESPORTS;ESPORTS;0xf39e4b21c84e737df08e2c3b32541d856f508e48;18
MEXC;Yooldo Games;ESPORTS;0xF39e4b21c84e737Df08e2C3b32541d856f508E48;18
GATE;Yooldo;ESPORTS;0xf39e4b21c84e737df08e2c3b32541d856f508e48;18
GATE;Sonorus;SNS;0xf3a587d1ac967b40db59223434baf0c6e11588ea;18
MEXC;FEG Token;FEG;0xF3c7CECF8cBC3066F9a87b310cEBE198d00479aC;18
GATE;FEG Token;FEG;0xf3c7cecf8cbc3066f9a87b310cebe198d00479ac;18
BITGET;VELO;VELO;0xf486ad071f3bee968384d2e39e2d8af0fcf6fd46;18
GATE;Eagles Landing;EGL1;0xf4b385849f2e817e92bffbfb9aeb48f950ff4444;18
KUCOIN;EGL1;EGL1;0xf4b385849f2e817e92bffbfb9aeb48f950ff4444;18
BITGET;EGL1;EGL1;0xf4b385849f2e817e92bffbfb9aeb48f950ff4444;18
BINANCE;Stafi;FIS;0xf4bafaeae73a4a7c8b6479970075e91e641fb1fc;18
MEXC;THENA;THE;0xF4C8E32EaDEC4BFe97E0F595AdD0f4450a863a11;18
BINANCE;THENA;THE;0xf4c8e32eadec4bfe97e0f595add0f4450a863a11;18
BITGET;THE;THE;0xf4c8e32eadec4bfe97e0f595add0f4450a863a11;18
GATE;Thena;THE;0xf4c8e32eadec4bfe97e0f595add0f4450a863a11;18
GATE;Plena Finance;PLENA;0xf54b110b84ab2033330ed64c645a136ef0dde683;18
MEXC;Plena Finance;PLENA;0xF54b110B84aB2033330eD64C645A136Ef0dDe683;18
GATE;Galactic Quadrant;GQ;0xF700D4c708C2be1463E355F337603183D20E0808;18
MEXC;Assisterr;ASRR;0xf7626c7FF7B778AAF187d508d056a9398d9545D1;9
BINANCE;MANTRA;OM;0xf78d2e7936f5fe18308a3b2951a93b6c4a41f5e2;18
KUCOIN;OM;OM;0xf78d2e7936f5fe18308a3b2951a93b6c4a41f5e2;18
BINANCE;Kava Lend;HARD;0xf79037f6f6be66832de4e7516be52826bc3cbcc4;6
GATE;Radiant;RDNT;0xf7DE7E8A6bd59ED41a4b5fe50278b3B7f31384dF;18
KUCOIN;RDNT;RDNT;0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df;18
MEXC;Radiant;RDNT;0xf7DE7E8A6bd59ED41a4b5fe50278b3B7f31384dF;18
BINANCE;Radiant Capital;RDNT;0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df;18
BINANCE;XUSD;XUSD;0xf81ac2e1a0373dde1bce01e2fe694a9b7e3bfcb9;6
MEXC;Bnb Tiger Inu;BNBTIGER;0xF8584516b7d2c156C763C874d6813E06b57e4cB5;9
GATE;Gout;GOUT;0xf86af2fbcf6a0479b21b1d3a4af3893f63207fe7;18
BINANCE;ChainLink;LINK;0xf8a0bf9cf54bb92f17374d9e9a321e6a111a51bd;18
GATE;Heima;HEI;0xf8f173e20e15f3b6cb686fb64724d370689de083;18
BINANCE;Heima;HEI;0xf8f173e20e15f3b6cb686fb64724d370689de083;18
MEXC;Moonchain;MCH;0xF8F331DFa811132c43C308757CD802ca982b7211;18
GATE;Moonchain;MCH;0xf8f331dfa811132c43c308757cd802ca982b7211;18
GATE;Goose Finance;EGG;0xF952Fc3ca7325Cc27D15885d37117676d25BfdA6;18
GATE;Yala;YALA;0xf970706063b7853877f39515c96932d49d5ac9cd;18
MEXC;YALA;YALA;0xF970706063b7853877F39515C96932D49d5AC9Cd;18
GATE;Symbiosis;SIS;0xF98b660AdF2ed7d9d9D9dAACC2fb0CAce4F21835;18
MEXC;Reservoir;DAM;0xF9Ca3fE094212FfA705742D3626a8Ab96aAbABf8;18
BINANCE;Chromia;CHR;0xf9cec8d50f6c8ad3fb6dccec577e05aa32b224fe;6
KUCOIN;FST;FST;0xfa35e2250e376c23955247383dc32c79082e7fcc;18
MEXC;FreeStyle Classic;FST;0xfa35E2250E376c23955247383DC32C79082e7fcC;18
GATE;FreeStyle Classic Token;FST;0xfa35e2250e376c23955247383dc32c79082e7fcc;18
GATE;Wizardia;WZRD;0xFa40d8FC324bcdD6Bbae0e086De886c571C225d4;18
GATE;Petals;PTS;0xFA53a4778431712af31a11621eDee4D0926dF1aC;18
GATE;Game Verse;SWO;0xfab178ec82e29761f79565f260c1b1e8fead566e;18
MEXC;Floki Inu;FLOKI;0xfb5b838b6cfeedc2873ab27866079ac55363d37e;9
GATE;Floki Inu;FLOKI;0xfb5b838b6cfeedc2873ab27866079ac55363d37e;9
BITGET;FLOKI;FLOKI;0xfb5b838b6cfeedc2873ab27866079ac55363d37e;9
BINANCE;FLOKI;FLOKI;0xfb5b838b6cfeedc2873ab27866079ac55363d37e;9
KUCOIN;FLOKI;FLOKI;0xfb5b838b6cfeedc2873ab27866079ac55363d37e;9
INDODAX;FLOKI;FLOKI;0xfb5b838b6cfeedc2873ab27866079ac55363d37e;9
BINANCE;Aave;AAVE;0xfb6115445bff7b52feb98650c87f44907e58f802;18
GATE;My DeFi Pet;DPET;0xfb62ae373aca027177d1c18ee0862817f9080d08;18
GATE;Project SEED;SHILL;0xfb9C339b4BacE4Fe63ccc1dd9a3c3C531441D5fE;18
BINANCE;Waves;WAVES;0xfc3e14af0f0c2129a84cc013d48c70d682902874;18
GATE;Operon Origins;ORO;0xfc4f5a4d1452b8dc6c3cb745db15b29c00812b19;18
MEXC;SatLayer;SLAY;0xfC5a743271672E91D77F0176e5CEa581Fbd5D834;6
INDODAX;LISTA;LISTA;0xfceb31a79f71ac9cbdcf853519c1b12d379edc46;18
BITGET;LISTA;LISTA;0xfceb31a79f71ac9cbdcf853519c1b12d379edc46;18
GATE;Lista;LISTA;0xFceB31A79F71AC9CBDCF853519c1b12D379EdC46;18
KUCOIN;LISTA;LISTA;0xfceb31a79f71ac9cbdcf853519c1b12d379edc46;18
MEXC;Lista DAO;LISTA;0xFceB31A79F71AC9CBDCF853519c1b12D379EdC46;18
BINANCE;Lista;LISTA;0xfceb31a79f71ac9cbdcf853519c1b12d379edc46;18
GATE;Mao;MAO;0xfd54e565e6de7509b07cdba5769178045f212530;18
BINANCE;Ontology;ONT;0xfd7b3a77848f1c2d67e05e54d78d174a0c850335;18
INDODAX;SAHARA;SAHARA;0xfdffb411c4a70aa7c95d5c981a6fb4da867e1111;18
BITGET;SAHARA;SAHARA;0xfdffb411c4a70aa7c95d5c981a6fb4da867e1111;18
BINANCE;Sahara AI;SAHARA;0xfdffb411c4a70aa7c95d5c981a6fb4da867e1111;18
MEXC;SAHARA-BSC;SAHARA;0xFDFfB411C4A70AA7C95D5C981a6Fb4Da867e1111;18
MEXC;Matchain;MAT;0xFE2DD2d57a05F89438F3AEC94EaFA4070396bab0;18
BITGET;MAT;MAT;0xfe2dd2d57a05f89438f3aec94eafa4070396bab0;18
INDODAX;KyberNetwork;KNC;0xfe56d5892bdffc7bf58f2e84be1b2c32d21c308b;18
BINANCE;KyberNetwork;KNC;0xfe56d5892bdffc7bf58f2e84be1b2c32d21c308b;18
MEXC;Moonveil;MORE;0xFe723495f73714426493384eb5e49Aa5b827e1D5;18
GATE;Moonveil;MORE;0xfe723495f73714426493384eb5e49aa5b827e1d5;18
KUCOIN;MORE;MORE;0xfe723495f73714426493384eb5e49aa5b827e1d5;18
BITGET;MORE;MORE;0xfe723495f73714426493384eb5e49aa5b827e1d5;18
GATE;Cornucopias;COPI;0xfea292e5ea4510881bdb840e3cec63abd43f936f;18
MEXC;Cornucopias;COPI;0xfea292e5ea4510881bdb840e3cec63abd43f936f;18
MEXC;Catnip Sprint;CATNIP;0xFEA701C48665e314b84Ae50ef66558Ec8753f6D7;18
KUCOIN;VINU;VINU;0xfebe8c1ed424dbf688551d4e2267e7a53698f0aa;18
GATE;Vita Inu;VINU;0xfEbe8C1eD424DbF688551D4E2267e7A53698F0aa;18
MEXC;Vita Inu;VINU;0xfEbe8C1eD424DbF688551D4E2267e7A53698F0aa;18
MEXC;BTR;BTR;0xfed13D0c40790220fbdE712987079Eda1Ed75C51;18
GATE;Bitlayer;BTR;0xfed13d0c40790220fbde712987079eda1ed75c51;18
MEXC;Egg Smash;EGSM;0xfF5D15A1e71647E980F9f1FD469A3c81151C42c5;18
INDODAX;BR;BR;0xff7d6a96ae471bbcd7713af9cb1feeb16cf56b41;18
BITGET;BR;BR;0xff7d6a96ae471bbcd7713af9cb1feeb16cf56b41;18
GATE;Bedrock;BR;0xff7d6a96ae471bbcd7713af9cb1feeb16cf56b41;18
KUCOIN;BR;BR;0xff7d6a96ae471bbcd7713af9cb1feeb16cf56b41;18
